K07786	02020
K07787	02020
K07788	02020
K07789	02020
K07790	02020
K07792	02020
K07793	02020
K07794	02020
K07795	02020
K07796	02020
K07797	02020
K07798	02020
K07799	02020
K07800	02020 02024
K07801	02020
K07803	02020
K07804	02020
K07805	02020
K07806	00520 01100 01250 01503 02020
K07808	00534
K07809	00534
K07810	02020
K07811	00680 01100 01120 02020
K07812	00680 01100 01120
K07813	02020 02024
K07816	00230 01100
K07817	04940
K07818	04210 04650 04940 05320 05330 05332 05416
K07819	00601 01100
K07820	00601 01100
K07821	00680 01100 01120
K07823	00362 01120
K07824	00362 00627 01100 01120 01220
K07825	04014 04062 04151 04371 04713 04723 04724 04725 04726 04727 04728 04742 04926 05032 05034 05163 05167 05170 05200
K07826	04014 04062 04151 04371 04713 04723 04724 04725 04726 04727 04728 04926 05032 05034 05163 05167 05170 05200
K07827	01521 01522 04010 04012 04013 04014 04015 04062 04068 04071 04072 04113 04137 04138 04140 04150 04151 04210 04211 04213 04214 04218 04320 04360 04370 04371 04540 04550 04625 04650 04660 04662 04664 04714 04720 04722 04725 04726 04730 04810 04910 04912 04914 04915 04916 04917 04919 04921 04926 04929 04933 04935 04960 05010 05022 05034 05160 05161 05163 05165 05166 05167 05170 05200 05203 05205 05206 05207 05208 05210 05211 05212 05213 05214 05215 05216 05218 05219 05220 05221 05223 05224 05225 05226 05230 05231 05235 05417
K07828	01521 01522 04010 04012 04014 04015 04062 04068 04071 04072 04137 04140 04150 04151 04210 04211 04213 04218 04360 04370 04371 04540 04550 04625 04650 04660 04662 04664 04714 04720 04722 04725 04726 04730 04810 04910 04912 04915 04916 04917 04919 04921 04926 04929 04933 04935 05010 05022 05034 05160 05161 05163 05165 05166 05167 05170 05200 05203 05205 05206 05207 05208 05210 05211 05213 05214 05215 05216 05218 05219 05220 05221 05223 05224 05225 05226 05230 05231 05235 05417
K07829	04010 04014 04015 04024 04072 04137 04140 04218 04360 04371 04625 04810 05132 05205
K07830	04010 04014 04024 04072 04137 04140 04218 04371 04625 04810 05205
K07831	04010 04014 04015 04072 04137 04140 04218 04371 04625 04810 05205
K07834	04014 04015 04072 05132 05200 05210 05212
K07835	04014 04015 04072 05200 05210 05212
K07836	04010 04014 04015 04024 04062 04510 04611 04670 04720 04722 04934 04972 05211 05417
K07839	04530
K07843	04713 04934
K07856	05132
K07860	04010 04014 04015 04024 04062 04071 04310 04360 04370 04510 04520 04613 04650 04662 04664 04666 04670 04810 05020 05135 05163 05170 05200 05210 05212 05231 05415 05416 05418
K07861	04010 04014 04015 04024 04062 04071 04310 04360 04370 04510 04520 04650 04662 04664 04810 05135 05163 05170 05200 05210 05212 05231 05416 05418
K07863	05100 05132 05135
K07864	05132
K07868	04120
K07870	04137 04214
K07871	04137
K07873	04670 05132
K07874	04140 05014 05022 05130 05134
K07875	05134
K07876	04144
K07877	04152
K07879	04144
K07881	04152
K07882	04721 04911
K07884	04972
K07886	04972
K07887	04014 04144 04145 04962 05014 05022 05132 05146 05152
K07888	04014 04144 04145 04962 05132 05146 05152
K07889	04014 04144 04145 04962 05132 05146 05152
K07891	04144
K07897	04137 04138 04140 04144 04145 05132 05146 05152
K07898	04137 04140 04145 05132 05146
K07899	05132 05162
K07900	05132 05162
K07901	04140 04144 04152 04530 04972 05014 05022
K07902	04530
K07903	04144 04152
K07904	04144 04961 04962 04972 05164
K07905	04144 04152 04962 05164
K07920	04140
K07925	04140 05014 05022
K07936	03008 03013 03250 05166
K07937	04072 04144 05110 05130 05131 05132 05134
K07938	04144
K07939	04144
K07940	04144
K07941	04014 04072 04144 04666 05130 05131 05132 05135
K07953	04141 05134
K07955	05132
K07964	00531 01100 05205
K07965	00531 01100 05205
K07966	00052 00510 00513 00514 00515 00533 00601 01100
K07967	00052 00510 00513 00514 00515 00533 00601 01100
K07968	00510 00513 00514 00515 00533 00601 01100
K07969	00533 00601 01100
K07970	00512 00601 01100
K07971	00601 01100
K07972	04745
K07973	04011
K07980	04612 04650 05332
K07981	04612 04650 05332
K07982	04612 04650
K07983	04071 04072 04611 04625 04650 04664 05152 05310
K07984	04650
K07985	04650 05167
K07986	04650
K07987	04650
K07988	04650
K07989	04650
K07990	04650
K07992	04380 04650
K07994	04657 04926 04928
K07995	04928
K07996	04928 05206
K07997	04928
K08002	04928
K08003	04928
K08007	04530 04670 04810 04971 05130 05205 05206
K08008	04380 04933 05010 05022 05208 05417 05418
K08009	04145 04380 04613 04621 04670 05020 05140 05208 05415 05417 05418
K08010	04145 04380 04613 04670 05020 05140 05208 05415 05417 05418
K08011	04062 04145 04380 04613 04666 04670 05020 05140 05208 05415 05417 05418
K08012	04145 04380 04613 04670 05020 05140 05415 05417
K08013	04015 04670
K08014	04015 04024 04072 04261 04670 04720 04726
K08015	04014 04015 04218 04670 05200 05223
K08016	04670
K08018	04010 04015 04530
K08019	04014 04015
K08020	04015 04530
K08021	00590 01100 04726
K08022	00590 01100 04726
K08024	04950 05202
K08025	04950
K08026	04550 04950
K08027	04950
K08028	04950
K08029	04950
K08030	04950
K08031	04550 04950
K08032	04950
K08033	04950
K08034	04950
K08035	04212 04213 04950
K08036	04950
K08037	04950
K08038	04950
K08039	04080 04950
K08040	04950
K08041	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04720 04723 04724 04725 04727 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04925 04926 04927 04928 04934 04935 04970 04971 04972 04976 05032 05142 05146 05163 05166 05200 05207 05414
K08042	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04723 04724 04725 04727 04750 04911 04912 04913 04914 04915 04916 04918 04921 04922 04923 04925 04926 04927 04928 04934 04935 04970 04971 04972 04976 05032 05163 05166 05200 05207 05414
K08043	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04723 04724 04725 04727 04740 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04925 04926 04927 04928 04934 04935 04962 04970 04971 04972 04976 05032 05110 05163 05166 05200 05207 05414
K08044	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04723 04724 04725 04727 04742 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04925 04926 04927 04928 04934 04935 04970 04971 04972 04976 05032 05163 05166 05200 05207 05414
K08045	00230 01100 01522 04015 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04723 04724 04725 04726 04727 04728 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04924 04925 04926 04927 04928 04934 04935 04970 04971 04972 04976 05012 05030 05031 05032 05034 05163 05166 05200 05207 05414
K08046	00230 01100 01522 04015 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04723 04724 04725 04727 04742 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04924 04925 04926 04927 04928 04934 04935 04961 04962 04970 04971 04972 04976 05032 05163 05166 05200 05207 05414
K08047	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04723 04724 04725 04727 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04925 04926 04927 04928 04934 04935 04970 04971 04972 04976 05032 05163 05166 05200 05207 05414
K08048	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04371 04540 04611 04713 04714 04720 04723 04724 04725 04727 04742 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04925 04926 04927 04928 04934 04935 04970 04971 04972 04976 05032 05163 05166 05200 05207 05414
K08049	00230 01100 01522 04015 04020 04022 04024 04062 04072 04114 04211 04213 04261 04270 04361 04371 04540 04611 04713 04714 04723 04724 04725 04727 04750 04911 04912 04913 04914 04915 04916 04918 04921 04923 04925 04926 04927 04928 04934 04935 04961 04962 04970 04971 04972 04976 05032 05110 05163 05166 05200 05207 05414
K08050	04261 04720
K08052	01521 04010 04014
K08053	04010 04014 05203
K08054	04141 04145 04612 04918 05166
K08055	04612 05163 05166 05168 05169 05170
K08056	04141 04612 05163 05168 05169 05170
K08057	04141 04145 04612 05142 05163 05166 05168 05169 05170
K08058	04612 05163 05168 05169 05170
K08059	04612
K08060	04612 05145 05152 05164 05340
K08061	04612 05152 05340
K08062	04612 05152 05340
K08063	04612 05152 05340
K08064	04612 05017 05152
K08065	04612 05152 05166
K08066	04612 05152
K08067	04730
K08068	00520 00541 01100 01250
K08069	00770 01100
K08074	00010 01100 01110 01120 01200
K08080	00520 01250
K08081	00960 01100 01110
K08082	02020
K08083	02020
K08089	04071 04072 04664 05310
K08090	04071 04072 04664 05310
K08091	04014 04071 04072 04380 04664 04666 05220
K08092	00040 00053 01100
K08093	00030 00680 01100 01120 01200 01230
K08094	00030 00680 01100 01120 01200 01230
K08096	00740 01100
K08097	00680 01100 01120 01240
K08098	00563
K08099	00860 01100 01110
K08100	00860 01110
K08101	00860 01110
K08102	00534
K08103	00534
K08104	00534
K08105	00532
K08106	00532
K08107	05205 05418
K08109	05205
K08110	04310
K08114	05120
K08121	04350
K08122	05205
K08131	04151 04510 04512 04974 05165
K08132	04974
K08133	04974
K08135	04974
K08139	04113
K08143	04973
K08155	04721 04726 04728 05012 05030 05031 05034
K08171	04973
K08180	05230
K08187	04919 04974
K08198	04976 05231
K08199	05231
K08200	05231
K08202	05231
K08204	04976
K08205	04976
K08218	01501
K08231	04919
K08232	00053 01100
K08233	00901 01110
K08239	04142
K08241	00592 01110
K08242	00100 01100 01110
K08243	00941 01100 01110
K08246	00100 01100 01110
K08247	00450 01100
K08248	00460 01100 01110
K08249	00460 01100 01110
K08256	00571 01100
K08260	00860 01100
K08261	00051 01100
K08262	00591
K08264	00680 01100 01120 01200
K08265	00680 01100 01120 01200
K08266	04136 04138 04140 04150 04151 04714
K08267	04150
K08268	04066 04137 04140 04212 04361 04659 04919 05167 05200 05205 05208 05211 05230 05231 05235
K08269	04136 04138 04139 04140 04150 04212 05010 05014 05016 05017 05022
K08270	04140 04150 04151 05206
K08271	04150 04152
K08272	04150 04152
K08273	04370
K08281	00760 01100 01240
K08285	04120
K08288	04141
K08289	00230 01100 01110
K08291	04062 04144 04341 05032
K08292	04152 04921
K08294	04011 04139
K08295	00627 01110 01120
K08300	03018
K08302	00052 01100
K08303	05120
K08310	00790 01100 01240
K08311	03018
K08312	00230 01100
K08318	00650 01100 01200
K08320	00240 01100 01232
K08321	02024
K08322	00040 01100
K08323	00040 01100
K08324	00250 00650 00760 01100 01120
K08325	00640 01100
K08328	04744
K08329	04138
K08330	04136 04138 04139
K08331	04136 04138 04140 04211 05010 05014 05016 05017 05022
K08333	04136 04138 04140 04371 05010 05014 05016 05017 05022 05131
K08334	04136 04137 04138 04140 04215 04371 05010 05014 05016 05017 05022 05131 05167
K08335	04138
K08336	04068 04136 04138 04140 04621 04622 05131
K08337	04136 04138 04140 04216 04613
K08338	04138
K08339	04136 04137 04138 04140 04211 04213 04216 04621 04622 05131
K08340	04138
K08341	04068 04136 04137 04138 04139 04140 04212 04621 04727
K08342	04136 04138 04140
K08343	04136 04138 04140 05167
K08348	02020
K08349	02020
K08350	02020
K08351	00780 01100
K08352	00920 01100 01120
K08353	00920 01100 01120
K08354	00920 01100 01120
K08357	00920 01100 01120 02020
K08358	00920 01100 01120 02020
K08359	00920 01100 01120 02020
K08362	04080 04919
K08367	04530 04659 05200 05202 05220 05221
K08370	04978
K08372	02020
K08374	04080 04929
K08375	04080
K08376	04080
K08377	04080
K08378	04080
K08384	00550 01100
K08386	04080
K08387	04080
K08388	04080
K08390	04015 04072 04151 04810 05130 05200
K08392	04614
K08397	04080 04926
K08398	04080 04926
K08399	04310
K08401	04024
K08402	04024
K08424	04024 04911
K08439	04340
K08447	04270
K08448	04270
K08449	04270
K08474	04742
K08475	02020
K08476	02020
K08477	01503 02020
K08478	02020
K08479	02020
K08483	02060
K08484	02060
K08485	02060
K08486	04130 04721
K08487	04130
K08488	04130 04145
K08489	04130
K08490	04130
K08491	04130 04140
K08492	04130 04145
K08493	04130 04138
K08495	04130
K08496	04130
K08497	04130
K08498	04130
K08499	04130
K08500	04130
K08501	04130
K08502	04130 04138
K08503	04130
K08504	04130
K08505	04130
K08506	04130
K08507	04130
K08508	04130 04611
K08509	04130 04140
K08510	04130
K08512	04130 04140 04611
K08513	04130
K08514	04130
K08515	04130
K08516	04130 04138
K08517	04130 04145 05134
K08521	04024 04080 04912 04913 04917 04929
K08522	04024 04080 04912 04913 04917 04918 04923 04929 05320
K08523	01522 04012 04912 04915 04928 05120 05171 05205 05219
K08524	03320 04151 04659 04919 04920 04928 04932 04976 05160 05200 05202 05207 05216 05222 05223 05226 05417
K08525	03320 04659 04919 04920 04928 05200 05202 05207 05216 05222 05223 05226 05417
K08526	03320 04659 04919 04920 04928 05200 05202 05207 05216 05222 05223 05226 05417
K08527	04659 04915 05200 05202 05221
K08528	05200 05222 05223 05226
K08530	03320 04152 04211 04380 04714 04932 05016 05200 05202 05216 05417
K08532	04659 04710 05017 05321
K08533	04710
K08534	04659 04710 05321
K08535	04931
K08536	03320 04931 04932 05160
K08537	04976
K08539	04928 04961 04978 05152 05207
K08541	05207
K08545	04013
K08550	01522 04915 04917 04919 04961 05200 05205 05207 05224
K08551	01522 04915 04917 04929 05200 05207 05224
K08553	04550
K08555	04960
K08556	04114 04914 04915 05207 05224
K08557	04114 05200 05207 05215
K08558	04925 04928
K08559	05202
K08560	04927 04934
K08562	04927
K08563	04976
K08565	04142
K08568	04142 04210
K08569	04142 04210
K08570	05146
K08571	05142
K08583	05131
K08589	01503
K08590	00250 01100
K08591	00561 00564 01100 01110
K08598	04621 04626 05132 05135
K08599	05135
K08601	04013 04064 04217 04380 04622 04625
K08604	05110 05111
K08605	02024
K08606	04974
K08641	01502 02020
K08642	02024
K08645	04621
K08653	04141
K08658	00900 01110
K08660	00330 00340 00410 01100
K08665	05203
K08669	04210 04214 04215 05012 05022
K08670	05206
K08678	00520 01100 01250
K08679	00053 00520 00541 01100 01240 01250
K08680	00130 01100 01110 01240
K08681	00750 01100 01240
K08682	00770 01100
K08683	00280 01100 01110 05010 05022
K08685	00680 01100 01120
K08686	00364 01120 01220
K08687	00330 01100
K08688	00260 00330 01100
K08689	00621 01100 01120 01220
K08690	00621 01100 01120 01220
K08691	00630 00660 00680 00720 01100 01120 01200
K08692	00630 00680 01100 01120 01200
K08693	00230 00240 00760 01100 01110 01232
K08694	04114 04914
K08695	00941 01100 01110
K08710	00791 01100 01120
K08711	02010
K08712	02010
K08718	00230 01100 04744
K08720	01501 05111
K08722	00230 00240 01100 01232
K08723	00240 01100 01232
K08724	00550 01100
K08725	04916
K08726	00590 00625 01100 01120 04146 05207 05208
K08727	04621 05120 05131 05132 05133
K08729	00564 01100
K08730	00564 01100 01110
K08731	01524 04210 04215 04390 05161 05200 05207 05210
K08732	04014 04015 04072 05200 05210 05212 05231
K08733	04211 05200 05210
K08734	01524 03430 03460 05200 05210 05213 05226
K08735	01524 03430 05200 05210
K08736	01524 03430 05200 05210
K08737	01524 03430 05200 05210
K08738	00190 01100 01524 02020 04115 04210 04214 04215 04932 05010 05012 05014 05016 05017 05020 05022 05130 05131 05132 05134 05145 05152 05160 05161 05162 05163 05164 05167 05168 05169 05170 05200 05210 05222 05416 05417
K08739	03430
K08743	00565 01100
K08744	00564 01100
K08745	03320 04931 04975
K08746	03320 04146 04931
K08747	04919
K08748	00120 01100 03320 04931 04976
K08749	03320 04931
K08750	03320 04936 04975
K08751	03320 04975
K08752	03320
K08753	03320 04923
K08754	03320
K08755	03320
K08756	03320
K08757	03320 04975 04977 04979 05143 05417
K08758	03320 04979
K08759	03320 04979
K08760	04975 04977 04979 05417
K08761	03320 04979
K08762	03320
K08763	03320 04145 05417
K08764	00120 01040 01100 01212 03320 04146
K08765	00071 01212 03320 04152 04714 04920 04922 04931 04936
K08766	00071 01212 03320 04714 05415
K08767	03320 04979
K08768	03320 04371 04714 04923
K08769	03320 04371 04714 05016
K08770	03320 04120 04137 05012 05022 05131 05167
K08771	03320 04923
K08772	04931
K08773	04014 05200 05212
K08774	01521 04010 04012 04014 04151 04915 05200 05210 05211 05212 05214 05215 05223 05225
K08775	03440 03460 05200 05212 05224
K08777	02024
K08779	04972 04974
K08780	04614 04972 04974
K08791	04214 04390 04391 04392
K08794	04020 04921 04925 05214
K08803	04140 05200 05219
K08806	05200 05221
K08821	05202
K08822	04062 04728 04932 05131
K08826	04218
K08834	04745
K08836	04114
K08837	04914
K08840	04013
K08844	05012 05022
K08845	01521 01522 04010 04012 04068 04270 04650 04720 04726 04730 04810 04910 04914 04928 05010 05022 05034 05160 05161 05200 05205 05208 05210 05211 05212 05213 05214 05215 05218 05219 05220 05221 05223 05224 05225 05226
K08846	04621 04722 05131 05132 05152
K08847	04217 04621 04623 04668 05132
K08849	04217 04668 05132
K08852	04140 04141 04210 04932 05010 05012 05014 05016 05017 05022 05417
K08854	05202
K08860	04137 04140 04141 04210 04214 04932 05010 05012 05014 05020 05022 05160 05162 05168 05417
K08861	04068
K08862	04068 04625 05152
K08863	04068
K08866	04110 04111
K08873	03015
K08874	05166
K08878	05200 05220
K08887	04012 04014 05208 05416
K08888	04722
K08889	04520
K08891	04062
K08892	04013
K08893	04062 04666 05167
K08901	00195 01100
K08902	00195 01100
K08903	00195 01100
K08904	00195 01100
K08905	00195 01100
K08906	00195 01100
K08907	00196 01100
K08908	00196 01100
K08909	00196 01100
K08910	00196 01100
K08911	00196 01100
K08912	00196 01100
K08913	00196 01100
K08914	00196 01100
K08915	00196 01100
K08916	00196 01100
K08917	00196 01100
K08926	02020
K08927	02020
K08928	02020
K08929	02020
K08930	02020
K08939	02020
K08955	04139
K08956	05017
K08957	04310 04340 04341 05010 05022 05165 05224 05225 05226
K08958	04340 04341
K08959	04340 04390 04540 04710
K08960	04068 04310 04340 04341 04390 04391 04392 04710 04711 05010 05022
K08963	00270 01100
K08964	00270 01100
K08965	00270 01100
K08966	00270 01100
K08967	00270 01100
K08968	00270 01100
K08969	00270 01100
K08973	00860 01100 01110 01240
K08977	00906 01100 01110
K08991	03440 03460
K09001	00520 01100 01250
K09007	00790 01100 01240
K09008	04714
K09011	00290 00660 01100 01210 01230
K09018	00240 01100
K09019	00240 01100
K09020	00240 01100
K09021	00240 01100
K09023	00240 01100
K09024	00240 01100
K09025	03320
K09026	04710
K09027	04141 04932 05010 05012 05014 05017 05022 05417
K09028	04380 04668 04935
K09029	04380 04657 05030 05031 05034
K09030	04380
K09031	04013 04214 04361 04624
K09034	05235
K09035	04658 05202 05321
K09036	04928
K09047	04022 04024 04151 04152 04211 04261 04668 04714 04725 04728 04911 04915 04918 04922 04925 04926 04927 04928 04931 04934 04935 04962 05016 05020 05030 05031 05034 05161 05163 05165 05166 05203 05207 05215
K09048	04022 04024 04151 04152 04211 04261 04668 04714 04725 04728 04911 04915 04916 04918 04922 04925 04926 04927 04928 04931 04934 04935 04962 05016 05020 05030 05031 05034 05161 05163 05165 05166 05203 05207 05215
K09049	04022 04141 04151 04211 04261 04668 04728 04911 04915 04918 04925 04926 04927 04928 04934 04935 05020 05030 05031 05034 05161 05163 05166 05203 05207
K09051	04011
K09052	04261
K09053	04925 05202
K09054	04141 05010 05012 05014 05022 05417
K09055	04932 05200 05202 05221
K09057	04711
K09063	04550 05166 05202
K09064	05017
K09065	00220 01100 01230
K09069	05205
K09071	04550
K09081	04550
K09087	05165
K09088	05165
K09089	05165
K09091	04330 05165 05200 05224
K09093	04659 04934 05207 05208
K09095	05200 05211
K09097	04066 04934 05200 05207 05208 05211
K09101	04915 04919 05200 05224
K09105	04137 05202 05211
K09108	05205
K09109	05202
K09113	04931 04932
K09123	00330
K09128	00900 01100 01110
K09175	04111
K09183	04022 04218 04530 04919
K09186	00310 01100 04934 05202
K09187	00310 01100 04934
K09188	00310 01100
K09189	00310 01100
K09202	04111
K09203	04371 04912 04928 04933 05020 05166
K09206	05207
K09222	04550 05016
K09228	05168
K09234	05202
K09235	04113
K09236	04391
K09237	04013
K09243	04113 04138 04139
K09251	00310 00330 01100 01120
K09253	04010 04064 04380 04625 05166 05169
K09254	04014 04624 05202 05203
K09258	04625 04668
K09260	04013 04022 04371 04928 05418
K09261	04022 04371
K09262	04022 04371 04928
K09265	04011
K09278	04928 05202
K09279	04658 05169
K09283	05202 05206
K09288	05200 05216
K09289	04216 05200 05216
K09290	04260 04261 05200 05216 05410 05414
K09291	03013 05014 05200 05216
K09292	05200 05216
K09293	04918 05200 05202 05216
K09295	05205 05206
K09299	05202 05206 05215
K09301	04550
K09319	04341
K09326	04550
K09340	05202
K09341	05166
K09348	05200 05215
K09354	04550
K09355	04927 04934 05202
K09358	04113
K09359	04113
K09363	04935
K09364	05168 05417
K09367	04550
K09370	04550
K09378	04550
K09381	05202
K09383	05202
K09385	04068
K09389	01522 04110 04218 04934 05160 05161 05163 05166 05167 05169 05200 05206 05212 05214 05215 05218 05219 05220 05222 05223 05224 05225 05226
K09392	04110
K09406	04218
K09408	01521 04062 04068 04137 04151 04152 04211 04212 04213 04218 04361 04722 04917 04936 05131 05208 05213 05223
K09414	04212 05134
K09420	04151
K09428	04214
K09431	05202
K09435	05202 05215
K09436	05202
K09437	05202
K09438	04380 05166 05200 05202 05221
K09442	04361
K09444	04625 04668 04917 05133 05165
K09445	04659
K09446	04620
K09447	04620 04621 04622 04623 05160 05161 05162 05164 05167 05168 05169 05203 05417
K09448	04011 04390 04391 04392
K09455	04137 04380 04916 05200 05202 05218
K09457	00790 01100
K09458	00061 00780 01100 01212 01240
K09459	00440 00998 01100 01110 01120
K09460	00998 01100 01110
K09461	00627 01120
K09464	04138
K09468	04011 04113 04138 04213
K09470	00330 01100
K09471	00330 01100
K09472	00330 01100
K09473	00330 01100
K09474	00740 01100 02020
K09475	01501 02020
K09476	01501 02020
K09477	02020
K09478	00071 00280 01100 01110 01212
K09479	00071 01100 01212 04936
K09480	00561 01100
K09481	03060 04141 04145 05110
K09482	00970 01100
K09483	01053 01100 01110
K09484	00400 01100
K09485	04141
K09486	04141
K09487	04141 04151 04626 04657 04915 04918 05132 05200 05207 05215 05417 05418
K09488	05012 05022
K09489	04530 04612 05417
K09490	03060 04141 04612 04918 05012 05014 05020 05022 05417
K09502	04141
K09503	04141
K09504	05203
K09507	04141 05164
K09508	04141
K09516	00830
K09517	04141
K09518	04141
K09521	04141
K09523	04141 05164
K09525	04141
K09526	04144
K09530	04141
K09540	03060 04141
K09541	04141
K09542	04141 04213
K09543	05205
K09553	05020
K09554	04151
K09555	04141
K09556	04141
K09558	04668
K09561	04120 04141
K09562	04141
K09564	03040
K09565	04020 04022 04613 05010 05012 05016 05017 05020 05022 05145 05208 05415
K09567	03040
K09571	04915
K09578	03250 04622
K09580	04141
K09582	04141 04918 05110
K09584	04141
K09586	04141
K09587	00905 01100 01110
K09588	00905 01100 01110
K09589	00905 01100 01110
K09590	00905 01100 01110
K09591	00905 01100 01110
K09592	04066 05200 05211
K09593	01521 04012 04014 04072 04722 05100 05205 05211 05225 05226
K09594	04150 05211
K09599	04142
K09600	04142
K09632	04972 04974
K09633	05164 05171 05202 05215
K09635	05164
K09641	05164
K09644	04979
K09647	03060
K09648	03060
K09653	00512 00514 01100
K09654	00515 01100
K09656	00513 01100
K09657	00513 01100
K09658	00510 00563 01100
K09659	00510 01100
K09661	00510 00515 01100
K09662	00512 01100
K09663	00512 01100
K09664	00533
K09666	00515 01100
K09667	00514 04931
K09668	00515 01100
K09671	00533
K09672	00513 01100
K09673	00513 01100
K09674	00515 01100
K09680	00770 01100 01240
K09688	02010
K09689	02010
K09690	02010
K09691	02010
K09692	02010
K09693	02010
K09694	02010
K09695	02010
K09696	02010 02020
K09697	02010 02020
K09698	00970 01100 01240
K09699	00280 00640 01100 01110
K09708	04614 04974 05171
K09709	00720 01100 01120 01200
K09711	00785 01100
K09722	00410 00770 01100 01240
K09733	00680 01100 01240
K09735	00770 01100
K09739	00790 01100
K09753	00940 01100 01110
K09754	00940 00941 00945 01100 01110
K09755	00940 01100 01110
K09756	00940 01110
K09757	00940 01110
K09758	00250 00270 01100 01230
K09759	00970
K09769	00230 00240 01100
K09778	00540 01100
K09782	04010 04012 04151 04390 05210
K09783	04012
K09784	04010 04012 04151 05210
K09788	00640 01100
K09789	00780 01100 01240
K09808	02010
K09809	00552
K09810	02010
K09811	02010
K09812	02010
K09813	02010
K09814	02010
K09815	02010
K09816	02010
K09817	02010
K09821	04072 04080 04261 04270 04614 04924 04925 04927 04931 04933 04934 05200 05410 05414 05415
K09823	02024
K09827	00100 01100 01110
K09828	00100 01100 01110
K09829	00100 01100 01110
K09831	00100 01100 01110
K09832	00100 01100 01110
K09833	00130 01100 01110 01240
K09834	00130 01100 01110 01240
K09835	00906 01100 01110
K09836	00906 01110
K09837	00906 01100 01110
K09838	00906 01100 01110
K09839	00906 01100 01110
K09840	00906 01100 01110
K09841	00906 01100 01110
K09842	00906 01100 01110
K09843	00906 01110
K09844	00906 01100 01110
K09845	00906 01100 01110
K09846	00906 01100 01110
K09847	00906 01100 01110
K09848	04214 04657 05200 05222
K09849	04064 04217 04621 04657 04668 05131 05163 05168 05169 05170 05200 05203 05222
K09850	04014 04390 04392 05200 05206 05219 05223
K09851	04391 04392
K09854	04390 04392
K09860	02040
K09864	04924 04964 04976
K09865	04962
K09866	04962 04976
K09867	04970
K09869	04976
K09876	04962
K09877	04613 04976
K09879	00906 01110
K09880	00270 01100
K09881	00561 01100
K09882	00860 01100 01240
K09883	00860 01100 01240
K09887	00240 01100 01232
K09903	00240 01100 01232 01240
K09905	00512 00600 01100
K09913	00230 00240 01100 01110 01232
K09936	02024
K09949	00540 01100
K09953	00540 01100
K09969	02010
K09970	02010
K09971	02010
K09972	02010
K09988	00040
K09993	04110
K09994	00440
K09996	02010
K09997	02010
K09998	02010
K09999	02010
K10000	02010
K10001	02010 02020
K10002	02010 02020
K10003	02010 02020
K10004	02010 02020
K10005	02010
K10006	02010
K10007	02010
K10008	02010
K10009	02010
K10010	02010
K10011	00520 01100 01250 01503
K10012	00520 01100 01503
K10013	02010
K10014	02010
K10015	02010
K10016	02010
K10017	02010
K10018	02010
K10019	02010
K10020	02010
K10021	02010
K10022	02010
K10023	02010
K10024	02010
K10025	02010
K10026	00790 01100
K10027	00906 01100 01110
K10029	04060 04061 04062
K10030	04060 04061 04062 04064 04072 04218 04620 04621 04622 04657 04932 04933 04936 05120 05130 05131 05132 05133 05134 05135 05142 05144 05146 05161 05163 05164 05167 05171 05200 05202 05219 05323 05417
K10031	04060 04061 04062 04064 04360 04670 04672 04810 05163 05200 05323
K10032	04060 04061 04062
K10033	04060 04061 04062
K10034	04060 04062
K10035	04060 04062
K10036	02010
K10037	02010
K10038	02010
K10039	02010
K10040	02010
K10041	02010
K10042	04024
K10046	00053 00520 01100 01110 01240 01250
K10047	00053 00562 01100 01110 01240 04070
K10048	04657 04668 05152 05202
K10049	05152
K10051	05202 05221
K10053	05200 05202 05221
K10054	04120 04144 05164 05168 05200 05202 05221
K10055	05200 05202 05221
K10056	05200 05202 05221 05226 05412
K10058	04625
K10059	04625 05152
K10062	04145
K10063	04918
K10064	04918
K10066	04145
K10067	04145 05133
K10068	04145
K10070	04625
K10071	05167
K10074	04145 04613 04625 05152
K10080	04141
K10081	04141
K10082	04141
K10084	04141
K10085	04141
K10086	04141
K10087	04142
K10088	04141
K10089	04142 04145 05132
K10094	02010
K10099	04120 04141
K10100	04141
K10105	00785 01100 01240
K10106	00130 01100 01110 01240
K10107	02010
K10108	02010 02030
K10109	02010
K10110	02010
K10111	02010
K10112	02010
